ans,label
"-230.67918,-268.49115","-274.0,-317.0"
"-156.91412,-199.49352","-274.0,-317.0"
"-105.277756,-154.92062","-274.0,-317.0"
"-167.53537,-203.84718","-274.0,-317.0"
"-128.88474,-163.4597","-274.0,-317.0"
"-155.41135,-189.24413","-274.0,-317.0"
"9.13937,-90.099266","-274.0,-317.0"
"-14.132651,-101.52717","-274.0,-317.0"
"-30.042252,-109.030464","-274.0,-317.0"
"28.077663,258.0313","-274.0,-317.0"
"198.88995,-42.59667","-274.0,-317.0"
"16.479801,-79.494835","-274.0,-317.0"
"-59.3822,-131.57466","-274.0,-317.0"
"-80.38112,-132.78313","-274.0,-317.0"
"257.80313,-156.86934","-274.0,-317.0"
"131.6433,-49.04307","-274.0,-317.0"
"-235.93127,-142.75618","-274.0,-317.0"
"233.91989,-27.632677","-274.0,-317.0"
"-143.55081,-184.11852","-274.0,-317.0"
"-155.21367,-196.07118","-274.0,-317.0"
"-111.23224,-121.19103","-274.0,-317.0"
"-185.68694,-213.81659","-274.0,-317.0"
"-103.83125,-156.12785","-274.0,-317.0"
"-29.244652,-117.738045","-274.0,-317.0"
"-26.577923,-114.43136","-274.0,-317.0"
"-167.53537,-203.84718","-274.0,-317.0"
"-167.53537,-203.84718","-274.0,-317.0"
"-128.88474,-163.4597","-274.0,-317.0"
"-167.53531,-203.84712","-274.0,-317.0"
"-207.24007,-245.73174","-274.0,-317.0"
"-146.59758,-195.9656","-274.0,-317.0"
"-26.49834,-116.74291","-274.0,-317.0"
"74.883606,-64.44303","-274.0,-317.0"
"9.13937,-90.099266","-274.0,-317.0"
"-168.86243,-208.41078","-274.0,-317.0"
"-227.15862,-266.56702","-274.0,-317.0"
"-223.85739,-258.81293","-274.0,-317.0"
"-41.84563,-114.733696","-274.0,-317.0"
"-277.03647,-334.55557","-274.0,-317.0"
"209.05942,-20.020983","-274.0,-317.0"
"257.80313,-156.86934","-274.0,-317.0"
"236.95004,-213.2966","-274.0,-317.0"
"249.0357,-48.35209","-274.0,-317.0"
"-291.295,422.11972","-274.0,-317.0"
"206.10728,-50.392437","-274.0,-317.0"
"-59.3822,-131.57466","-274.0,-317.0"
"-76.44531,-139.10857","-274.0,-317.0"
"-76.44531,-139.10857","-274.0,-317.0"
"41.446125,-76.96673","-274.0,-317.0"
"250.71194,-317.9143","263.5,-317.0"
"250.71194,-317.9143","263.5,-317.0"
"250.71194,-317.9143","263.5,-317.0"
"256.14682,-326.81714","263.5,-317.0"
"256.14682,-326.81714","263.5,-317.0"
"258.66678,-326.42987","263.5,-317.0"
"256.8941,-329.1729","263.5,-317.0"
"248.6782,-317.05725","263.5,-317.0"
"255.61972,-329.5195","263.5,-317.0"
"251.70894,-331.61465","263.5,-317.0"
"266.79752,-310.27808","263.5,-317.0"
"266.4782,-289.90952","263.5,-317.0"
"268.90146,-314.1239","263.5,-317.0"
"268.5062,-315.69226","263.5,-317.0"
"267.1885,-315.41882","263.5,-317.0"
"268.5062,-315.69226","263.5,-317.0"
"265.70224,-312.94806","263.5,-317.0"
"260.28592,-321.78827","263.5,-317.0"
"258.33582,-321.34946","263.5,-317.0"
"258.33582,-321.34946","263.5,-317.0"
"268.21823,-324.33997","263.5,-317.0"
"268.21823,-324.33997","263.5,-317.0"
"261.14014,-314.68323","263.5,-317.0"
"266.37616,-323.8415","263.5,-317.0"
"253.60086,-331.6282","263.5,-317.0"
"248.6782,-317.05725","263.5,-317.0"
"257.95508,-325.22046","263.5,-317.0"
"257.95508,-325.22046","263.5,-317.0"
"261.47586,-321.1521","263.5,-317.0"
"250.04037,-269.36584","263.5,-317.0"
"248.77646,-277.69946","263.5,-317.0"
"256.24747,-321.87897","263.5,-317.0"
"259.5961,-316.51685","263.5,-317.0"
"247.53372,-324.37518","263.5,-317.0"
"234.26097,-309.1908","263.5,-317.0"
"253.31335,-293.67923","263.5,-317.0"
"250.05377,-301.43442","263.5,-317.0"
"249.85025,-252.69055","263.5,-317.0"
"248.04712,-176.12872","263.5,-317.0"
"248.04712,-176.12872","263.5,-317.0"
"248.14911,-255.95467","263.5,-317.0"
"261.1456,-277.51318","263.5,-317.0"
"262.58743,-286.20322","263.5,-317.0"
"262.2368,-282.69205","263.5,-317.0"
"264.474,-270.91736","263.5,-317.0"
"254.9314,-327.56213","263.5,-317.0"
"254.53732,-318.16513","263.5,-317.0"
"257.49356,-321.92258","263.5,-317.0"
"257.49356,-321.92258","263.5,-317.0"
"251.43849,-319.69006","263.5,-317.0"
"243.0192,-315.1159","263.5,-317.0"
"254.9314,-327.56213","263.5,-317.0"
"253.77322,-324.76855","263.5,-317.0"
"253.77322,-324.76855","263.5,-317.0"
"253.77322,-324.76855","263.5,-317.0"
"257.1429,-327.8321","263.5,-317.0"
"259.19867,-309.9213","263.5,-317.0"
"268.21823,-324.33997","263.5,-317.0"
"253.96317,-321.61945","263.5,-317.0"
"268.21823,-324.33997","263.5,-317.0"
"263.94846,-320.35858","263.5,-317.0"
"263.94846,-320.35858","263.5,-317.0"
"258.97476,-211.36404","263.5,-317.0"
"258.9699,-219.46259","263.5,-317.0"
"254.94176,-327.98694","263.5,-317.0"
"263.40964,-314.50183","263.5,-317.0"
"247.52356,-322.66925","263.5,-317.0"
"254.53732,-318.16513","263.5,-317.0"
"254.53732,-318.16513","263.5,-317.0"
"258.91794,-318.28442","263.5,-317.0"
"254.53732,-318.16513","263.5,-317.0"
"257.49356,-321.92258","263.5,-317.0"
"236.28741,-25.607605","263.5,-317.0"
"254.01025,-300.93677","263.5,-317.0"
"257.36322,-313.78488","263.5,-317.0"
"261.03214,-325.37964","263.5,-317.0"
"257.9551,-325.22043","263.5,-317.0"
"248.12381,-301.55978","263.5,-317.0"
"257.95508,-325.22046","263.5,-317.0"
"254.2858,-317.2427","263.5,-317.0"
"240.65787,-299.98248","263.5,-317.0"
"256.14682,-326.81714","263.5,-317.0"
"256.14682,-326.81714","263.5,-317.0"
"262.2368,-282.69208","263.5,-317.0"
"260.52966,-198.3147","263.5,-317.0"
"258.33893,-309.5506","263.5,-317.0"
"256.76688,-309.20096","263.5,-317.0"
"256.76688,-309.20096","263.5,-317.0"
"249.87555,-330.58002","263.5,-317.0"
"254.94176,-327.98694","263.5,-317.0"
"256.24747,-321.87897","263.5,-317.0"
"257.1374,-308.25238","263.5,-317.0"
"257.1374,-308.25238","263.5,-317.0"
"254.78973,-312.30536","263.5,-317.0"
"254.78973,-312.30536","263.5,-317.0"
"267.329,-322.12","263.5,-317.0"
"261.14014,-314.68323","263.5,-317.0"
"268.21823,-324.33997","263.5,-317.0"
"261.14014,-314.68323","263.5,-317.0"
"237.75516,-275.62595","263.5,-317.0"
"268.37045,-321.3062","263.5,-317.0"
"264.42505,-306.09973","263.5,-317.0"
"266.37616,-323.8415","263.5,-317.0"
"254.9314,-327.56213","263.5,-317.0"
"261.2961,-311.13464","263.5,-317.0"
"259.7538,-289.80145","263.5,-317.0"
"261.7986,-297.61566","263.5,-317.0"
"266.8162,-291.7671","263.5,-317.0"
"252.12479,-308.93262","263.5,-317.0"
"253.66968,-293.70657","263.5,-317.0"
"258.8496,-308.70563","263.5,-317.0"
"269.24396,-291.7126","263.5,-317.0"
"268.89697,-285.03778","263.5,-317.0"
"268.89697,-285.03778","263.5,-317.0"
"268.71027,-275.44376","263.5,-317.0"
"269.6489,-261.4803","263.5,-317.0"
"223.14099,-280.40836","263.5,-317.0"
"257.9196,-318.09534","263.5,-317.0"
"256.14325,-311.04016","263.5,-317.0"
"229.43964,-64.71112","263.5,-317.0"
"262.0619,-293.36307","263.5,-317.0"
"227.97,-110.93467","263.5,-317.0"
"263.94846,-320.35858","263.5,-317.0"
"261.14014,-314.68323","263.5,-317.0"
"252.12476,-308.93262","263.5,-317.0"
"245.39847,-314.21783","263.5,-317.0"
"245.39847,-314.21783","263.5,-317.0"
"241.69783,-326.93848","263.5,-317.0"
"244.76675,-328.75217","263.5,-317.0"
"253.40698,-328.41608","263.5,-317.0"
"254.88188,-323.49896","263.5,-317.0"
"253.40698,-328.41608","263.5,-317.0"
"253.40698,-328.41608","263.5,-317.0"
"257.9196,-318.09534","263.5,-317.0"
"254.53732,-318.16513","263.5,-317.0"
"252.24495,-330.15802","263.5,-317.0"
"253.67908,-330.13806","263.5,-317.0"
"251.46756,-330.61423","263.5,-317.0"
"253.67908,-330.13806","263.5,-317.0"
"252.24492,-330.158","263.5,-317.0"
"257.14288,-327.8321","263.5,-317.0"
"251.81529,-327.86542","263.5,-317.0"
"251.43784,-275.3949","263.5,-317.0"
"209.35959,-257.1785","263.5,-317.0"
"254.96957,-327.97662","263.5,-317.0"
"256.64587,-315.32715","263.5,-317.0"
"257.1374,-308.25238","263.5,-317.0"
"243.21545,-273.9388","263.5,-317.0"
"256.66342,-327.26617","263.5,-317.0"
"219.20209,-282.10187","263.5,-317.0"
"127.606,-134.6765","263.5,-317.0"
