ans,label
"-232.8501,-277.1018","-274.0,-317.0"
"-215.29445,-248.75984","-274.0,-317.0"
"21.504246,-70.30476","-274.0,-317.0"
"-24.421684,-75.692154","-274.0,-317.0"
"-213.53485,-241.93135","-274.0,-317.0"
"-149.19415,-184.84258","-274.0,-317.0"
"-66.97452,-130.91856","-274.0,-317.0"
"-118.36505,-147.06786","-274.0,-317.0"
"-24.421684,-75.692154","-274.0,-317.0"
"-76.564804,-113.34349","-274.0,-317.0"
"68.25006,-44.491165","-274.0,-317.0"
"53.37551,-52.716404","-274.0,-317.0"
"21.504246,-70.30476","-274.0,-317.0"
"-69.96407,207.8353","-274.0,-317.0"
"202.90308,-34.75611","-274.0,-317.0"
"9.65065,-77.67636","-274.0,-317.0"
"-118.84829,-145.87361","-274.0,-317.0"
"-162.99417,-202.90947","-274.0,-317.0"
"271.80774,-120.37501","-274.0,-317.0"
"127.847626,-50.08564","-274.0,-317.0"
"-245.22104,-174.12575","-274.0,-317.0"
"217.53409,-12.155978","-274.0,-317.0"
"-222.70676,-243.03078","-274.0,-317.0"
"-239.14207,-262.7526","-274.0,-317.0"
"-196.15292,-214.86682","-274.0,-317.0"
"-229.89601,-263.36218","-274.0,-317.0"
"-187.33183,-219.17184","-274.0,-317.0"
"0.8361778,-93.2062","-274.0,-317.0"
"-5.3348017,-97.08159","-274.0,-317.0"
"-118.36505,-147.06786","-274.0,-317.0"
"-118.36505,-147.06786","-274.0,-317.0"
"-24.421684,-75.692154","-274.0,-317.0"
"-118.36509,-147.06792","-274.0,-317.0"
"-178.94394,-205.49657","-274.0,-317.0"
"-146.95718,-184.2815","-274.0,-317.0"
"54.327904,-86.999344","-274.0,-317.0"
"126.13508,-41.1794","-274.0,-317.0"
"68.25006,-44.491165","-274.0,-317.0"
"-134.97412,-164.1364","-274.0,-317.0"
"-212.46815,-247.07275","-274.0,-317.0"
"-218.16776,-250.83604","-274.0,-317.0"
"-13.401961,-91.24087","-274.0,-317.0"
"-276.94498,-320.29846","-274.0,-317.0"
"223.68533,-28.988138","-274.0,-317.0"
"271.80774,-120.37501","-274.0,-317.0"
"214.75266,-235.70508","-274.0,-317.0"
"246.62439,-37.43588","-274.0,-317.0"
"-142.79457,195.24202","-274.0,-317.0"
"218.5169,-33.431797","-274.0,-317.0"
"-118.84829,-145.87361","-274.0,-317.0"
"-140.31332,-168.13484","-274.0,-317.0"
"-140.31332,-168.13484","-274.0,-317.0"
"27.740755,-70.907974","-274.0,-317.0"
"265.61572,-304.75082","263.5,-317.0"
"265.61572,-304.75082","263.5,-317.0"
"265.61572,-304.75082","263.5,-317.0"
"265.57312,-313.73322","263.5,-317.0"
"265.57312,-313.73322","263.5,-317.0"
"264.63815,-314.757","263.5,-317.0"
"267.05774,-318.4749","263.5,-317.0"
"257.54727,-310.81754","263.5,-317.0"
"263.97516,-315.9354","263.5,-317.0"
"264.14542,-315.8774","263.5,-317.0"
"276.1779,-297.7609","263.5,-317.0"
"283.43576,-248.11365","263.5,-317.0"
"278.59476,-303.9847","263.5,-317.0"
"280.08875,-309.3603","263.5,-317.0"
"279.88904,-311.52057","263.5,-317.0"
"280.08875,-309.3603","263.5,-317.0"
"270.72012,-300.6946","263.5,-317.0"
"253.85593,-322.31787","263.5,-317.0"
"268.8167,-311.09528","263.5,-317.0"
"268.8167,-311.09528","263.5,-317.0"
"276.0495,-314.25943","263.5,-317.0"
"276.0495,-314.25943","263.5,-317.0"
"271.65536,-303.71252","263.5,-317.0"
"275.95312,-310.91202","263.5,-317.0"
"264.29343,-316.83533","263.5,-317.0"
"257.54727,-310.81754","263.5,-317.0"
"263.68073,-322.6421","263.5,-317.0"
"263.68073,-322.6421","263.5,-317.0"
"257.8435,-327.1577","263.5,-317.0"
"239.64977,-283.76224","263.5,-317.0"
"243.49399,-280.13214","263.5,-317.0"
"262.8922,-319.68555","263.5,-317.0"
"261.9348,-320.41968","263.5,-317.0"
"271.29092,-347.873","263.5,-317.0"
"261.04355,-332.0373","263.5,-317.0"
"274.85764,-284.61508","263.5,-317.0"
"272.86484,-307.64478","263.5,-317.0"
"276.44525,-228.06902","263.5,-317.0"
"276.0323,-144.45387","263.5,-317.0"
"276.0323,-144.45387","263.5,-317.0"
"275.20953,-238.68181","263.5,-317.0"
"265.50345,-281.95554","263.5,-317.0"
"272.32855,-292.41455","263.5,-317.0"
"269.91025,-288.70953","263.5,-317.0"
"269.70462,-268.21457","263.5,-317.0"
"262.1542,-323.41815","263.5,-317.0"
"253.47693,-318.43036","263.5,-317.0"
"253.56241,-320.91217","263.5,-317.0"
"253.56241,-320.91217","263.5,-317.0"
"259.46945,-317.7417","263.5,-317.0"
"252.0286,-312.62912","263.5,-317.0"
"262.1542,-323.41815","263.5,-317.0"
"260.9379,-321.44904","263.5,-317.0"
"260.9379,-321.44904","263.5,-317.0"
"260.9379,-321.44904","263.5,-317.0"
"261.9838,-323.4205","263.5,-317.0"
"270.05,-311.74155","263.5,-317.0"
"276.0495,-314.25943","263.5,-317.0"
"262.38577,-312.9256","263.5,-317.0"
"276.0495,-314.25943","263.5,-317.0"
"274.26312,-307.40942","263.5,-317.0"
"274.26312,-307.40942","263.5,-317.0"
"257.40085,-227.35075","263.5,-317.0"
"260.00897,-243.42924","263.5,-317.0"
"265.33472,-316.3725","263.5,-317.0"
"273.20377,-308.93747","263.5,-317.0"
"257.85883,-312.7225","263.5,-317.0"
"253.47693,-318.43036","263.5,-317.0"
"253.47693,-318.43036","263.5,-317.0"
"254.14476,-324.12238","263.5,-317.0"
"253.47693,-318.43036","263.5,-317.0"
"253.56241,-320.91217","263.5,-317.0"
"237.46468,-28.55295","263.5,-317.0"
"276.47958,-277.6573","263.5,-317.0"
"275.31177,-291.0235","263.5,-317.0"
"264.35962,-324.81955","263.5,-317.0"
"263.68076,-322.6421","263.5,-317.0"
"250.79996,-298.37048","263.5,-317.0"
"263.68073,-322.6421","263.5,-317.0"
"260.6567,-314.84082","263.5,-317.0"
"256.56418,-307.95868","263.5,-317.0"
"265.57312,-313.73322","263.5,-317.0"
"265.57312,-313.73322","263.5,-317.0"
"269.91025,-288.70953","263.5,-317.0"
"249.98691,-174.98438","263.5,-317.0"
"258.09814,-296.59464","263.5,-317.0"
"260.6362,-295.2105","263.5,-317.0"
"260.6362,-295.2105","263.5,-317.0"
"262.7948,-315.99057","263.5,-317.0"
"265.33472,-316.3725","263.5,-317.0"
"262.8922,-319.68555","263.5,-317.0"
"275.35535,-289.25824","263.5,-317.0"
"275.35535,-289.25824","263.5,-317.0"
"272.07248,-294.20975","263.5,-317.0"
"272.07248,-294.20975","263.5,-317.0"
"275.10635,-315.69275","263.5,-317.0"
"271.65536,-303.71252","263.5,-317.0"
"276.0495,-314.25943","263.5,-317.0"
"271.65536,-303.71252","263.5,-317.0"
"236.27934,-268.29703","263.5,-317.0"
"272.26816,-312.24478","263.5,-317.0"
"261.9856,-285.30286","263.5,-317.0"
"275.95312,-310.91202","263.5,-317.0"
"262.1542,-323.41815","263.5,-317.0"
"269.65714,-304.18295","263.5,-317.0"
"261.8938,-273.6416","263.5,-317.0"
"268.27472,-283.7385","263.5,-317.0"
"277.00613,-266.36346","263.5,-317.0"
"257.62003,-299.83362","263.5,-317.0"
"252.89671,-279.85052","263.5,-317.0"
"267.00867,-297.3645","263.5,-317.0"
"284.97592,-276.16504","263.5,-317.0"
"281.50168,-265.85498","263.5,-317.0"
"281.50168,-265.85498","263.5,-317.0"
"277.14667,-251.03075","263.5,-317.0"
"271.4275,-232.37924","263.5,-317.0"
"228.3001,-268.641","263.5,-317.0"
"256.3867,-320.06537","263.5,-317.0"
"255.46753,-314.40128","263.5,-317.0"
"213.5037,-75.90854","263.5,-317.0"
"262.23898,-274.38184","263.5,-317.0"
"224.83202,-101.63528","263.5,-317.0"
"274.26312,-307.40942","263.5,-317.0"
"271.65536,-303.71252","263.5,-317.0"
"257.62003,-299.83362","263.5,-317.0"
"250.51402,-309.4811","263.5,-317.0"
"250.51402,-309.4811","263.5,-317.0"
"251.98772,-313.9425","263.5,-317.0"
"255.05013,-312.9021","263.5,-317.0"
"265.8707,-311.83246","263.5,-317.0"
"265.41025,-308.51593","263.5,-317.0"
"265.8707,-311.83246","263.5,-317.0"
"265.8707,-311.83246","263.5,-317.0"
"256.3867,-320.06537","263.5,-317.0"
"253.47693,-318.43036","263.5,-317.0"
"264.10406,-317.3851","263.5,-317.0"
"265.2669,-318.21014","263.5,-317.0"
"264.6342,-315.03616","263.5,-317.0"
"265.2669,-318.21014","263.5,-317.0"
"264.10406,-317.3851","263.5,-317.0"
"261.9838,-323.4205","263.5,-317.0"
"267.05576,-322.45648","263.5,-317.0"
"276.28223,-237.42201","263.5,-317.0"
"227.2937,-264.85406","263.5,-317.0"
"268.59766,-316.38208","263.5,-317.0"
"274.10873,-291.64108","263.5,-317.0"
"275.35532,-289.25824","263.5,-317.0"
"262.74585,-268.7214","263.5,-317.0"
"269.43347,-310.2217","263.5,-317.0"
"227.72786,-272.99475","263.5,-317.0"
"85.3874,-153.17049","263.5,-317.0"
